Zeit;Kanal A
(ms);(mV)

-2.35333296;0.00000000
-2.34833296;0.18762300
-2.34333296;0.18762300
-2.33833296;1.12819900
-2.33333296;1.31643700
-2.32833296;0.56409940
-2.32333296;1.69291300
-2.31833296;2.06877400
-2.31333296;0.93996060
-2.30833296;1.50467500
-2.30333296;1.31643700
-2.29833296;1.12819900
-2.29333296;1.12819900
-2.28833296;1.12819900
-2.28333296;0.93996060
-2.27833296;0.75233760
-2.27333296;0.18762300
-2.26833296;0.93996060
-2.26333296;0.93996060
-2.25833296;0.93996060
-2.25333296;0.56409940
-2.24833296;0.93996060
-2.24333296;0.93996060
-2.23833296;0.56409940
-2.23333296;0.93996060
-2.22833296;0.56409940
-2.22333296;0.18762300
-2.21833296;0.56409940
-2.21333296;0.75233760
-2.20833296;0.93996060
-2.20333296;-0.18762300
-2.19833296;0.18762300
-2.19333296;0.18762300
-2.18833296;0.37586120
-2.18333296;0.18762300
-2.17833296;-0.18762300
-2.17333296;0.00000000
-2.16833296;0.18762300
-2.16333296;0.56409940
-2.15833296;-1.31643700
-2.15333296;0.37586120
-2.14833296;0.18762300
-2.14333296;0.00000000
-2.13833296;0.37586120
-2.13333296;0.37586120
-2.12833296;0.56409940
-2.12333296;0.18762300
-2.11833296;0.75233760
-2.11333296;0.56409940
-2.10833296;0.18762300
-2.10333296;0.00000000
-2.09833296;0.37586120
-2.09333296;0.18762300
-2.08833296;-0.37586120
-2.08333296;0.18762300
-2.07833296;0.56409940
-2.07333296;0.00000000
-2.06833296;0.18762300
-2.06333296;0.18762300
-2.05833296;-0.37586120
-2.05333296;0.18762300
-2.04833297;0.93996060
-2.04333297;0.56409940
-2.03833297;0.93996060
-2.03333297;0.93996060
-2.02833297;1.50467500
-2.02333297;-1.12819900
-2.01833297;0.93996060
-2.01333297;0.93996060
-2.00833297;1.31643700
-2.00333297;1.31643700
-1.99833297;1.12819900
-1.99333297;1.50467500
-1.98833297;1.50467500
-1.98333297;1.12819900
-1.97833297;1.69291300
-1.97333297;1.50467500
-1.96833297;1.50467500
-1.96333297;1.88053600
-1.95833297;1.50467500
-1.95333297;1.50467500
-1.94833297;1.69291300
-1.94333297;0.75233760
-1.93833297;1.12819900
-1.93333297;1.50467500
-1.92833297;0.93996060
-1.92333297;1.31643700
-1.91833297;0.75233760
-1.91333297;1.50467500
-1.90833297;1.31643700
-1.90333297;1.12819900
-1.89833297;1.50467500
-1.89333297;1.12819900
-1.88833297;1.69291300
-1.88333297;1.50467500
-1.87833297;1.50467500
-1.87333297;1.50467500
-1.86833297;1.88053600
-1.86333297;2.06877400
-1.85833297;2.25701300
-1.85333297;2.06877400
-1.84833297;2.25701300
-1.84333297;3.00935000
-1.83833297;2.44525100
-1.83333297;3.19758800
-1.82833297;2.63348900
-1.82333297;3.00935000
-1.81833297;1.88053600
-1.81333297;3.19758800
-1.80833297;2.82111200
-1.80333297;3.19758800
-1.79833297;3.00935000
-1.79333297;3.00935000
-1.78833297;3.38582700
-1.78333297;3.57345000
-1.77833297;3.76168800
-1.77333297;3.38582700
-1.76833297;3.94992600
-1.76333297;3.76168800
-1.75833297;4.32640200
-1.75333297;3.94992600
-1.74833297;3.94992600
-1.74333297;5.07874000
-1.73833297;4.32640200
-1.73333297;4.32640200
-1.72833297;4.32640200
-1.72333297;4.89050100
-1.71833297;4.32640200
-1.71333297;5.07874000
-1.70833297;4.70226400
-1.70333297;5.45460100
-1.69833297;5.26697800
-1.69333297;4.89050100
-1.68833297;4.51402500
-1.68333297;4.51402500
-1.67833297;4.70226400
-1.67333297;4.32640200
-1.66833297;4.70226400
-1.66333297;4.13816400
-1.65833297;3.38582700
-1.65333298;3.94992600
-1.64833298;3.57345000
-1.64333298;3.00935000
-1.63833298;3.00935000
-1.63333298;2.63348900
-1.62833298;2.44525100
-1.62333298;2.44525100
-1.61833298;2.06877400
-1.61333298;1.50467500
-1.60833298;1.31643700
-1.60333298;1.31643700
-1.59833298;0.56409940
-1.59333298;0.93996060
-1.58833298;0.93996060
-1.58333298;0.93996060
-1.57833298;1.12819900
-1.57333298;1.12819900
-1.56833298;1.69291300
-1.56333298;1.12819900
-1.55833298;0.93996060
-1.55333298;2.06877400
-1.54833298;1.69291300
-1.54333298;2.82111200
-1.53833298;2.63348900
-1.53333298;2.44525100
-1.52833298;3.00935000
-1.52333298;2.44525100
-1.51833298;2.82111200
-1.51333298;2.44525100
-1.50833298;2.25701300
-1.50333298;3.19758800
-1.49833298;2.82111200
-1.49333298;2.44525100
-1.48833298;2.25701300
-1.48333298;3.57345000
-1.47833298;3.38582700
-1.47333298;3.38582700
-1.46833298;3.38582700
-1.46333298;3.94992600
-1.45833298;3.76168800
-1.45333298;3.94992600
-1.44833298;3.94992600
-1.44333298;3.00935000
-1.43833298;3.00935000
-1.43333298;3.38582700
-1.42833298;2.63348900
-1.42333298;2.44525100
-1.41833298;1.50467500
-1.41333298;1.50467500
-1.40833298;0.93996060
-1.40333298;0.93996060
-1.39833298;0.18762300
-1.39333298;0.00000000
-1.38833298;0.00000000
-1.38333298;-0.75233760
-1.37833298;-0.37586120
-1.37333298;-0.75233760
-1.36833298;-0.56409940
-1.36333298;-0.75233760
-1.35833298;-0.93996060
-1.35333298;-0.93996060
-1.34833298;-0.93996060
-1.34333298;-1.12819900
-1.33833298;-0.37586120
-1.33333298;-0.37586120
-1.32833298;0.00000000
-1.32333298;-0.75233760
-1.31833298;-0.37586120
-1.31333298;-0.18762300
-1.30833298;-0.37586120
-1.30333298;-1.31643700
-1.29833298;-1.12819900
-1.29333298;-1.31643700
-1.28833298;-1.12819900
-1.28333298;-1.69291300
-1.27833298;-1.69291300
-1.27333298;-1.69291300
-1.26833298;-2.44525100
-1.26333298;-0.75233760
-1.25833298;-1.31643700
-1.25333299;-1.88053600
-1.24833299;-1.12819900
-1.24333299;-1.31643700
-1.23833299;-0.56409940
-1.23333299;-0.37586120
-1.22833299;-0.75233760
-1.22333299;-0.75233760
-1.21833299;-1.69291300
-1.21333299;-0.75233760
-1.20833299;-0.93996060
-1.20333299;-1.50467500
-1.19833299;-1.31643700
-1.19333299;-1.50467500
-1.18833299;-2.06877400
-1.18333299;-1.69291300
-1.17833299;-2.25701300
-1.17333299;-1.69291300
-1.16833299;-2.63348900
-1.16333299;-2.25701300
-1.15833299;-2.25701300
-1.15333299;-2.44525100
-1.14833299;-2.63348900
-1.14333299;-1.50467500
-1.13833299;-2.63348900
-1.13333299;-2.82111200
-1.12833299;-1.88053600
-1.12333299;-2.06877400
-1.11833299;-2.06877400
-1.11333299;-2.44525100
-1.10833299;-2.63348900
-1.10333299;-2.25701300
-1.09833299;-3.00935000
-1.09333299;-2.82111200
-1.08833299;-3.00935000
-1.08333299;-2.25701300
-1.07833299;-2.63348900
-1.07333299;-3.19758800
-1.06833299;-2.63348900
-1.06333299;-3.00935000
-1.05833299;-2.63348900
-1.05333299;-2.06877400
-1.04833299;-2.06877400
-1.04333299;-2.25701300
-1.03833299;-2.25701300
-1.03333299;-1.88053600
-1.02833299;-2.44525100
-1.02333299;-1.69291300
-1.01833299;-2.06877400
-1.01333299;-2.25701300
-1.00833299;-2.06877400
-1.00333299;-2.63348900
-0.99833299;-2.63348900
-0.99333299;-2.82111200
-0.98833299;-3.00935000
-0.98333299;-2.82111200
-0.97833299;-2.63348900
-0.97333299;-3.57345000
-0.96833299;-3.00935000
-0.96333299;-2.63348900
-0.95833299;-3.57345000
-0.95333299;-3.38582700
-0.94833299;-3.19758800
-0.94333299;-3.19758800
-0.93833299;-3.00935000
-0.93333299;-2.25701300
-0.92833299;-2.06877400
-0.92333299;-2.63348900
-0.91833299;-2.63348900
-0.91333299;-2.25701300
-0.90833299;-2.63348900
-0.90333299;-2.82111200
-0.89833299;-3.00935000
-0.89333299;-3.38582700
-0.88833299;-2.63348900
-0.88333299;-3.00935000
-0.87833299;-3.19758800
-0.87333299;-2.63348900
-0.86833299;-3.00935000
-0.86333299;-2.63348900
-0.85833300;-3.00935000
-0.85333300;-2.63348900
-0.84833300;-2.44525100
-0.84333300;-2.44525100
-0.83833300;-3.57345000
-0.83333300;-2.63348900
-0.82833300;-2.82111200
-0.82333300;-2.63348900
-0.81833300;-2.63348900
-0.81333300;-3.00935000
-0.80833300;-2.82111200
-0.80333300;-3.19758800
-0.79833300;-3.19758800
-0.79333300;-3.19758800
-0.78833300;-3.19758800
-0.78333300;-2.63348900
-0.77833300;-3.00935000
-0.77333300;-3.00935000
-0.76833300;-3.19758800
-0.76333300;-3.57345000
-0.75833300;-4.51402500
-0.75333300;-3.94992600
-0.74833300;-3.00935000
-0.74333300;-3.38582700
-0.73833300;-3.00935000
-0.73333300;-3.76168800
-0.72833300;-3.00935000
-0.72333300;-2.63348900
-0.71833300;-3.00935000
-0.71333300;-3.38582700
-0.70833300;-3.00935000
-0.70333300;-4.51402500
-0.69833300;-3.57345000
-0.69333300;-3.00935000
-0.68833300;-3.00935000
-0.68333300;-3.00935000
-0.67833300;-3.38582700
-0.67333300;-3.57345000
-0.66833300;-3.57345000
-0.66333300;-3.57345000
-0.65833300;-4.51402500
-0.65333300;-3.00935000
-0.64833300;-3.38582700
-0.64333300;-3.19758800
-0.63833300;-3.76168800
-0.63333300;-2.82111200
-0.62833300;-3.38582700
-0.62333300;-3.57345000
-0.61833300;-2.44525100
-0.61333300;-3.00935000
-0.60833300;-4.70226400
-0.60333300;-2.63348900
-0.59833300;-2.82111200
-0.59333300;-3.19758800
-0.58833300;-2.82111200
-0.58333300;-3.19758800
-0.57833300;-3.57345000
-0.57333300;-3.19758800
-0.56833300;-3.57345000
-0.56333300;-3.38582700
-0.55833300;-3.57345000
-0.55333300;-3.57345000
-0.54833300;-3.57345000
-0.54333300;-3.76168800
-0.53833300;-3.57345000
-0.53333300;-3.19758800
-0.52833300;-4.13816400
-0.52333300;-2.06877400
-0.51833300;-2.82111200
-0.51333300;-3.00935000
-0.50833300;-3.00935000
-0.50333300;-2.06877400
-0.49833300;-3.00935000
-0.49333300;-3.00935000
-0.48833300;-3.19758800
-0.48333300;-3.00935000
-0.47833300;-3.00935000
-0.47333300;-2.82111200
-0.46833300;-3.19758800
-0.46333301;-3.19758800
-0.45833301;-2.44525100
-0.45333301;-2.63348900
-0.44833301;-2.82111200
-0.44333301;-3.00935000
-0.43833301;-2.82111200
-0.43333301;-2.06877400
-0.42833301;-3.00935000
-0.42333301;-4.13816400
-0.41833301;-2.63348900
-0.41333301;-2.25701300
-0.40833301;-2.63348900
-0.40333301;-3.00935000
-0.39833301;-2.25701300
-0.39333301;-2.06877400
-0.38833301;-2.63348900
-0.38333301;-2.06877400
-0.37833301;-2.25701300
-0.37333301;-1.88053600
-0.36833301;-2.25701300
-0.36333301;-2.63348900
-0.35833301;-2.06877400
-0.35333301;-2.25701300
-0.34833301;-2.25701300
-0.34333301;-1.69291300
-0.33833301;-2.44525100
-0.33333301;-2.25701300
-0.32833301;-3.00935000
-0.32333301;-2.44525100
-0.31833301;-2.06877400
-0.31333301;-2.82111200
-0.30833301;-2.63348900
-0.30333301;-2.44525100
-0.29833301;-2.25701300
-0.29333301;-2.44525100
-0.28833301;-2.63348900
-0.28333301;-2.06877400
-0.27833301;-2.06877400
-0.27333301;-2.25701300
-0.26833301;-2.06877400
-0.26333301;-2.25701300
-0.25833301;-2.06877400
-0.25333301;-1.50467500
-0.24833301;-2.44525100
-0.24333301;-2.25701300
-0.23833301;-2.25701300
-0.23333301;-1.88053600
-0.22833301;-2.06877400
-0.22333301;-1.69291300
-0.21833301;-2.06877400
-0.21333301;-2.06877400
-0.20833301;-2.25701300
-0.20333301;-1.88053600
-0.19833301;-1.88053600
-0.19333301;-2.25701300
-0.18833301;-2.06877400
-0.18333301;-2.06877400
-0.17833301;-1.69291300
-0.17333301;-1.31643700
-0.16833301;-2.06877400
-0.16333301;-0.75233760
-0.15833301;0.00000000
-0.15333301;-1.12819900
-0.14833301;-1.50467500
-0.14333301;-2.82111200
-0.13833301;-2.06877400
-0.13333301;-0.93996060
-0.12833301;-2.06877400
-0.12333301;-1.12819900
-0.11833301;-0.93996060
-0.11333301;-1.12819900
-0.10833301;-0.75233760
-0.10333301;-1.12819900
-0.09833301;-0.93996060
-0.09333301;-0.75233760
-0.08833301;-1.12819900
-0.08333301;-0.18762300
-0.07833301;-0.75233760
-0.07333301;-0.75233760
-0.06833302;-0.56409940
-0.06333302;-0.56409940
-0.05833302;-0.75233760
-0.05333302;0.00000000
-0.04833302;-0.37586120
-0.04333302;0.00000000
-0.03833302;0.37586120
-0.03333302;0.18762300
-0.02833302;0.56409940
-0.02333302;0.56409940
-0.01833302;0.75233760
-0.01333302;0.93996060
-0.00833302;0.37586120
-0.00333302;1.12819900
0.00166698;3.38582700
0.00666698;0.56409940
0.01166698;2.25701300
0.01666698;2.63348900
0.02166698;2.06877400
0.02666698;2.06877400
0.03166698;2.44525100
0.03666698;3.00935000
0.04166698;3.76168800
0.04666698;3.76168800
0.05166698;4.32640200
0.05666698;3.94992600
0.06166698;3.57345000
0.06666698;5.26697800
0.07166698;6.95989100
0.07666698;5.83107800
0.08166698;6.20755400
0.08666698;6.39517700
0.09166698;5.45460100
0.09666698;5.26697800
0.10166698;4.51402500
0.10666698;3.76168800
0.11166698;3.94992600
0.11666698;2.82111200
0.12166698;2.82111200
0.12666698;1.88053600
0.13166698;1.50467500
0.13666698;1.12819900
0.14166698;0.56409940
0.14666698;0.37586120
0.15166698;0.93996060
0.15666698;0.93996060
0.16166698;1.12819900
0.16666698;0.37586120
0.17166698;1.50467500
0.17666698;2.06877400
0.18166698;2.44525100
0.18666698;2.44525100
0.19166698;3.00935000
0.19666698;3.19758800
0.20166698;2.82111200
0.20666698;2.63348900
0.21166698;2.06877400
0.21666698;1.88053600
0.22166698;1.88053600
0.22666698;2.06877400
0.23166698;1.88053600
0.23666698;1.12819900
0.24166698;1.88053600
0.24666698;0.93996060
0.25166698;2.06877400
0.25666698;0.56409940
0.26166698;2.82111200
0.26666698;2.82111200
0.27166698;4.51402500
0.27666698;3.94992600
0.28166698;4.51402500
0.28666698;4.89050100
0.29166698;4.89050100
0.29666698;5.07874000
0.30166698;4.70226400
0.30666698;5.26697800
0.31166698;4.70226400
0.31666698;4.89050100
0.32166698;3.94992600
0.32666697;3.57345000
0.33166697;3.38582700
0.33666697;3.38582700
0.34166697;2.44525100
0.34666697;2.06877400
0.35166697;1.88053600
0.35666697;2.06877400
0.36166697;2.44525100
0.36666697;1.88053600
0.37166697;2.25701300
0.37666697;1.69291300
0.38166697;2.25701300
0.38666697;2.06877400
0.39166697;2.44525100
0.39666697;3.00935000
0.40166697;2.44525100
0.40666697;1.88053600
0.41166697;1.69291300
0.41666697;1.69291300
0.42166697;1.88053600
0.42666697;1.12819900
0.43166697;1.12819900
0.43666697;0.56409940
0.44166697;0.56409940
0.44666697;-0.75233760
0.45166697;-0.75233760
0.45666697;-0.56409940
0.46166697;-0.75233760
0.46666697;-0.37586120
0.47166697;0.18762300
0.47666697;2.44525100
0.48166697;0.00000000
0.48666697;0.00000000
0.49166697;0.37586120
0.49666697;0.00000000
0.50166697;0.37586120
0.50666697;1.12819900
0.51166697;1.12819900
0.51666697;1.12819900
0.52166697;1.31643700
0.52666697;1.31643700
0.53166697;0.93996060
0.53666697;1.69291300
0.54166697;1.12819900
0.54666697;1.31643700
0.55166697;1.50467500
0.55666697;0.56409940
0.56166697;0.93996060
0.56666697;0.93996060
0.57166697;0.37586120
0.57666697;0.37586120
0.58166697;0.56409940
0.58666697;0.56409940
0.59166697;0.56409940
0.59666697;-0.18762300
0.60166697;0.56409940
0.60666697;0.56409940
0.61166697;0.93996060
0.61666697;0.93996060
0.62166697;0.75233760
0.62666697;0.56409940
0.63166697;0.56409940
0.63666697;0.18762300
0.64166697;0.56409940
0.64666697;0.37586120
0.65166697;0.56409940
0.65666697;0.56409940
0.66166697;0.56409940
0.66666697;0.75233760
0.67166697;0.75233760
0.67666697;0.00000000
0.68166697;0.37586120
0.68666697;0.37586120
0.69166697;0.18762300
0.69666697;0.56409940
0.70166697;0.56409940
0.70666697;0.00000000
0.71166697;0.56409940
0.71666697;0.56409940
0.72166696;0.56409940
0.72666696;0.56409940
0.73166696;0.93996060
0.73666696;0.75233760
0.74166696;0.56409940
0.74666696;0.37586120
0.75166696;0.00000000
0.75666696;0.37586120
0.76166696;0.18762300
0.76666696;0.56409940
0.77166696;0.18762300
0.77666696;0.37586120
0.78166696;0.18762300
0.78666696;0.56409940
0.79166696;0.75233760
0.79666696;0.75233760
0.80166696;0.56409940
0.80666696;0.93996060
0.81166696;1.12819900
0.81666696;0.56409940
0.82166696;1.12819900
0.82666696;1.12819900
0.83166696;0.37586120
0.83666696;1.31643700
0.84166696;0.93996060
0.84666696;1.50467500
0.85166696;1.12819900
0.85666696;1.31643700
0.86166696;1.50467500
0.86666696;1.69291300
0.87166696;1.69291300
0.87666696;1.50467500
0.88166696;1.69291300
0.88666696;1.50467500
0.89166696;2.06877400
0.89666696;1.88053600
0.90166696;2.44525100
0.90666696;1.50467500
0.91166696;1.69291300
0.91666696;1.88053600
0.92166696;1.88053600
0.92666696;1.50467500
0.93166696;1.31643700
0.93666696;1.50467500
0.94166696;1.31643700
0.94666696;1.88053600
0.95166696;0.93996060
0.95666696;0.75233760
0.96166696;1.12819900
0.96666696;1.31643700
0.97166696;1.50467500
0.97666696;0.93996060
0.98166696;1.50467500
0.98666696;1.12819900
0.99166696;1.50467500
0.99666696;2.44525100
1.00166696;2.25701300
1.00666696;2.06877400
1.01166696;3.57345000
1.01666696;2.44525100
1.02166696;2.44525100
1.02666696;2.82111200
1.03166696;2.82111200
1.03666696;3.00935000
1.04166696;2.82111200
1.04666696;2.82111200
1.05166696;3.38582700
1.05666696;3.00935000
1.06166696;3.00935000
1.06666696;3.38582700
1.07166696;2.82111200
1.07666696;3.00935000
1.08166696;2.63348900
1.08666696;3.19758800
1.09166696;3.57345000
1.09666696;3.38582700
1.10166696;4.32640200
1.10666696;3.94992600
1.11166696;4.32640200
1.11666696;4.70226400
1.12166695;4.32640200
1.12666695;4.89050100
1.13166695;5.26697800
1.13666695;4.89050100
1.14166695;4.51402500
1.14666695;4.89050100
1.15166695;4.89050100
1.15666695;4.51402500
1.16166695;4.70226400
1.16666695;4.70226400
1.17166695;4.89050100
1.17666695;4.89050100
1.18166695;3.76168800
1.18666695;4.32640200
1.19166695;3.76168800
1.19666695;3.38582700
1.20166695;3.19758800
1.20666695;3.00935000
1.21166695;3.57345000
1.21666695;2.82111200
1.22166695;2.06877400
1.22666695;2.06877400
1.23166695;2.06877400
1.23666695;1.31643700
1.24166695;1.50467500
1.24666695;1.12819900
1.25166695;0.56409940
1.25666695;0.18762300
1.26166695;1.50467500
1.26666695;0.93996060
1.27166695;1.12819900
1.27666695;1.50467500
1.28166695;1.12819900
1.28666695;1.12819900
1.29166695;1.88053600
1.29666695;1.50467500
1.30166695;2.06877400
1.30666695;2.06877400
1.31166695;2.63348900
1.31666695;2.06877400
1.32166695;2.06877400
1.32666695;2.06877400
1.33166695;2.63348900
1.33666695;2.44525100
1.34166695;2.44525100
1.34666695;2.63348900
1.35166695;3.00935000
1.35666695;2.82111200
1.36166695;3.19758800
1.36666695;3.00935000
1.37166695;3.38582700
1.37666695;3.38582700
1.38166695;2.82111200
1.38666695;3.38582700
1.39166695;3.57345000
1.39666695;4.51402500
1.40166695;3.00935000
1.40666695;3.00935000
1.41166695;3.76168800
1.41666695;2.82111200
1.42166695;1.88053600
1.42666695;2.25701300
1.43166695;1.31643700
1.43666695;1.31643700
1.44166695;0.18762300
1.44666695;0.56409940
1.45166695;0.00000000
1.45666695;0.18762300
1.46166695;-0.37586120
1.46666695;-0.18762300
1.47166695;-0.37586120
1.47666695;-1.12819900
1.48166695;-0.75233760
1.48666695;-0.75233760
1.49166695;-0.93996060
1.49666695;-0.56409940
1.50166695;-0.75233760
1.50666695;-1.12819900
1.51166695;-0.93996060
1.51666694;-0.37586120
1.52166694;-0.56409940
1.52666694;-1.50467500
1.53166694;-1.12819900
1.53666694;-3.00935000
1.54166694;-1.50467500
1.54666694;-1.69291300
1.55166694;-1.50467500
1.55666694;-1.12819900
1.56166694;-1.69291300
1.56666694;-1.50467500
1.57166694;-1.50467500
1.57666694;-1.31643700
1.58166694;-1.31643700
1.58666694;-1.50467500
1.59166694;-1.31643700
1.59666694;-1.31643700
1.60166694;-0.93996060
1.60666694;-0.93996060
1.61166694;-0.37586120
1.61666694;-0.37586120
1.62166694;-0.56409940
1.62666694;0.00000000
1.63166694;-0.56409940
1.63666694;-0.56409940
1.64166694;-0.75233760
1.64666694;-1.50467500
1.65166694;-1.69291300
1.65666694;-1.31643700
1.66166694;-2.06877400
1.66666694;-2.06877400
1.67166694;-2.44525100
1.67666694;-2.06877400
1.68166694;-2.25701300
1.68666694;-2.82111200
1.69166694;-2.25701300
1.69666694;-2.82111200
1.70166694;-2.63348900
1.70666694;-2.63348900
1.71166694;-1.88053600
1.71666694;-2.25701300
1.72166694;-4.13816400
1.72666694;-2.06877400
1.73166694;-2.25701300
1.73666694;-2.06877400
1.74166694;-2.63348900
1.74666694;-2.44525100
1.75166694;-2.82111200
1.75666694;-2.82111200
1.76166694;-2.25701300
1.76666694;-3.00935000
1.77166694;-3.00935000
1.77666694;-2.63348900
1.78166694;-2.63348900
1.78666694;-2.06877400
1.79166694;-1.12819900
1.79666694;-2.44525100
1.80166694;-1.69291300
1.80666694;-2.06877400
1.81166694;-1.88053600
1.81666694;-2.63348900
1.82166694;-2.06877400
1.82666694;-1.69291300
1.83166694;-2.06877400
1.83666694;-2.06877400
1.84166694;-2.44525100
1.84666694;-1.88053600
1.85166694;-3.19758800
1.85666694;-2.82111200
1.86166694;-2.63348900
1.86666694;-2.63348900
1.87166694;-2.44525100
1.87666694;-3.19758800
1.88166694;-2.63348900
1.88666694;-3.00935000
1.89166694;-3.00935000
1.89666694;-2.63348900
1.90166694;-2.63348900
1.90666694;-2.63348900
1.91166693;-3.00935000
1.91666693;-3.00935000
1.92166693;-2.63348900
1.92666693;-2.63348900
1.93166693;-2.63348900
1.93666693;-3.19758800
1.94166693;-2.25701300
1.94666693;-3.19758800
1.95166693;-3.00935000
1.95666693;-3.19758800
1.96166693;-3.00935000
1.96666693;-3.38582700
1.97166693;-3.19758800
1.97666693;-3.00935000
1.98166693;-3.00935000
1.98666693;-2.63348900
1.99166693;-3.00935000
1.99666693;-1.88053600
2.00166693;-3.19758800
2.00666693;-3.00935000
2.01166693;-2.63348900
2.01666693;-2.44525100
2.02166693;-3.00935000
2.02666693;-3.57345000
2.03166693;-3.38582700
2.03666693;-3.00935000
2.04166693;-3.94992600
2.04666693;-3.19758800
2.05166693;-3.00935000
2.05666693;-3.19758800
2.06166693;-3.38582700
2.06666693;-3.57345000
2.07166693;-2.63348900
2.07666693;-3.57345000
2.08166693;-3.57345000
2.08666693;-2.82111200
2.09166693;-3.57345000
2.09666693;-3.57345000
2.10166693;-3.00935000
2.10666693;-3.19758800
2.11166693;-3.19758800
2.11666693;-2.63348900
2.12166693;-2.63348900
2.12666693;-3.00935000
2.13166693;-2.82111200
2.13666693;-3.57345000
2.14166693;-3.57345000
2.14666693;-3.19758800
2.15166693;-3.19758800
2.15666693;-3.00935000
2.16166693;-3.76168800
2.16666693;-3.19758800
2.17166693;-3.38582700
2.17666693;-3.57345000
2.18166693;-3.57345000
2.18666693;-3.57345000
2.19166693;-3.94992600
2.19666693;-3.57345000
2.20166693;-3.76168800
2.20666693;-3.57345000
2.21166693;-4.13816400
2.21666693;-3.00935000
2.22166693;-3.00935000
2.22666693;-3.94992600
2.23166693;-3.00935000
2.23666693;-3.19758800
2.24166693;-3.00935000
2.24666693;-3.76168800
2.25166693;-3.94992600
2.25666693;-3.57345000
2.26166693;-3.57345000
2.26666693;-3.94992600
2.27166693;-3.57345000
2.27666693;-3.57345000
2.28166693;-4.13816400
2.28666693;-3.76168800
2.29166693;-3.76168800
2.29666693;-3.57345000
2.30166693;-3.57345000
2.30666692;-3.76168800
2.31166692;-3.38582700
2.31666692;-3.00935000
2.32166692;-3.19758800
2.32666692;-3.76168800
2.33166692;-3.00935000
2.33666692;-3.19758800
2.34166692;-3.00935000
2.34666692;-2.63348900
2.35166692;-3.00935000
2.35666692;-3.00935000
2.36166692;-3.00935000
2.36666692;-2.82111200
2.37166692;-3.00935000
2.37666692;-2.82111200
2.38166692;-3.00935000
2.38666692;-3.00935000
2.39166692;-3.19758800
2.39666692;-3.00935000
2.40166692;-3.19758800
2.40666692;-3.00935000
2.41166692;-3.94992600
2.41666692;-2.25701300
2.42166692;-3.19758800
2.42666692;-3.57345000
2.43166692;-3.00935000
2.43666692;-2.63348900
2.44166692;-3.00935000
2.44666692;-2.63348900
2.45166692;-2.82111200
2.45666692;-3.00935000
2.46166692;-2.82111200
2.46666692;-2.63348900
2.47166692;-2.44525100
2.47666692;-2.63348900
2.48166692;-2.44525100
2.48666692;-2.63348900
2.49166692;-2.63348900
2.49666692;-2.63348900
2.50166692;-3.00935000
2.50666692;-2.44525100
2.51166692;-3.00935000
2.51666692;-2.44525100
2.52166692;-2.63348900
2.52666692;-2.82111200
2.53166692;-2.63348900
2.53666692;-2.06877400
2.54166692;-2.63348900
2.54666692;-2.25701300
2.55166692;-2.82111200
2.55666692;-2.25701300
2.56166692;-2.63348900
2.56666692;-2.06877400
2.57166692;-2.06877400
2.57666692;-2.25701300
2.58166692;-3.00935000
2.58666692;-2.06877400
2.59166692;-2.06877400
2.59666692;-2.25701300
2.60166692;-1.69291300
2.60666692;-2.06877400
2.61166692;-1.31643700
2.61666692;-1.69291300
2.62166692;-2.06877400
2.62666692;-2.06877400
2.63166692;-2.06877400
2.63666692;-2.63348900
2.64166692;-2.25701300
2.64666692;-2.06877400
2.65166692;-1.69291300
2.65666692;-2.25701300
2.66166692;-1.69291300
2.66666692;-1.69291300
2.67166692;-1.50467500
2.67666692;-1.31643700
2.68166692;-1.69291300
2.68666692;-1.69291300
2.69166692;-1.50467500
2.69666692;-1.12819900
2.70166691;-1.31643700
2.70666691;-1.12819900
2.71166691;-0.93996060
2.71666691;-1.12819900
2.72166691;-1.12819900
2.72666691;-1.12819900
2.73166691;-1.12819900
2.73666691;-0.93996060
2.74166691;-0.75233760
2.74666691;-1.12819900
2.75166691;-1.12819900
2.75666691;-1.12819900
2.76166691;-0.18762300
2.76666691;-0.75233760
2.77166691;0.00000000
2.77666691;-0.75233760
2.78166691;-0.56409940
2.78666691;-0.56409940
2.79166691;0.00000000
2.79666691;0.18762300
2.80166691;0.56409940
2.80666691;0.37586120
2.81166691;0.93996060
2.81666691;0.56409940
2.82166691;0.37586120
2.82666691;0.56409940
2.83166691;0.56409940
2.83666691;0.93996060
2.84166691;0.56409940
2.84666691;1.12819900
2.85166691;1.12819900
2.85666691;1.50467500
2.86166691;2.06877400
2.86666691;1.88053600
2.87166691;2.44525100
2.87666691;3.00935000
2.88166691;2.06877400
2.88666691;3.19758800
2.89166691;3.76168800
2.89666691;4.13816400
2.90166691;4.13816400
2.90666691;4.70226400
2.91166691;4.89050100
2.91666691;5.83107800
2.92166691;5.64283900
2.92666691;5.64283900
2.93166691;5.26697800
2.93666691;5.45460100
2.94166691;5.26697800
2.94666691;4.89050100
2.95166691;4.70226400
2.95666691;4.32640200
2.96166691;3.76168800
2.96666691;2.82111200
2.97166691;1.69291300
2.97666691;2.06877400
2.98166691;1.69291300
2.98666691;1.12819900
2.99166691;1.50467500
2.99666691;0.93996060
3.00166691;1.12819900
3.00666691;0.93996060
3.01166691;0.18762300
3.01666691;1.50467500
3.02166691;1.69291300
3.02666691;2.25701300
3.03166691;1.88053600
3.03666691;2.06877400
3.04166691;3.00935000
