Zeit;Kanal A
(ms);(V)

-0,56977131;0,98071480
-0,56966731;1,02731300
-0,56956331;1,02731300
-0,56945931;1,02731300
-0,56935531;1,02731300
-0,56925131;0,98071480
-0,56914731;0,98071480
-0,56904331;1,02731300
-0,56893931;0,98071480
-0,56883531;1,02731300
-0,56873131;1,02731300
-0,56862731;1,02731300
-0,56852331;1,02731300
-0,56841931;1,02731300
-0,56831531;1,02731300
-0,56821131;1,02731300
-0,56810731;0,98071480
-0,56800331;1,02731300
-0,56789931;0,98071480
-0,56779531;0,98071480
-0,56769131;1,02731300
-0,56758731;1,02731300
-0,56748331;0,98071480
-0,56737931;0,98071480
-0,56727531;0,98071480
-0,56717131;1,02731300
-0,56706731;0,98071480
-0,56696331;1,02731300
-0,56685931;1,02731300
-0,56675531;1,02731300
-0,56665131;1,02731300
-0,56654731;0,98071480
-0,56644331;1,02731300
-0,56633931;1,02731300
-0,56623531;0,98071480
-0,56613131;1,02731300
-0,56602731;1,02731300
-0,56592331;1,02731300
-0,56581931;1,02731300
-0,56571531;1,02731300
-0,56561131;0,98071480
-0,56550731;1,02731300
-0,56540331;1,02731300
-0,56529931;0,98071480
-0,56519531;0,98071480
-0,56509131;1,02731300
-0,56498731;0,98071480
-0,56488331;1,02731300
-0,56477931;0,98071480
-0,56467531;1,02731300
-0,56457131;1,02731300
-0,56446731;1,02731300
-0,56436331;0,98071480
-0,56425931;1,02731300
-0,56415531;1,02731300
-0,56405131;1,02731300
-0,56394731;1,02731300
-0,56384331;1,02731300
-0,56373931;1,02731300
-0,56363531;1,02731300
-0,56353131;1,02731300
-0,56342731;1,02731300
-0,56332331;1,02731300
-0,56321931;0,98071480
-0,56311531;1,02731300
-0,56301131;1,02731300
-0,56290731;0,98071480
-0,56280331;0,98071480
-0,56269931;1,02731300
-0,56259531;1,02731300
-0,56249131;1,02731300
-0,56238731;1,02731300
-0,56228331;1,02731300
-0,56217931;0,98071480
-0,56207531;1,02731300
-0,56197131;1,02731300
-0,56186731;1,02731300
-0,56176331;1,02731300
-0,56165931;1,02731300
-0,56155531;1,02731300
-0,56145131;0,98071480
-0,56134731;1,02731300
-0,56124331;0,98071480
-0,56113931;0,98071480
-0,56103531;1,02731300
-0,56093131;1,02731300
-0,56082731;1,02731300
-0,56072331;1,02731300
-0,56061931;1,02731300
-0,56051531;1,02731300
-0,56041131;0,98071480
-0,56030731;1,02731300
-0,56020331;0,98071480
-0,56009931;1,02731300
-0,55999531;1,02731300
-0,55989131;1,02731300
-0,55978731;1,02731300
-0,55968331;1,02731300
-0,55957931;0,98071480
-0,55947531;1,02731300
-0,55937131;0,98071480
-0,55926731;0,98071480
-0,55916331;1,02731300
-0,55905931;1,07406500
-0,55895531;1,02731300
-0,55885131;1,02731300
-0,55874731;1,02731300
-0,55864331;1,02731300
-0,55853931;0,98071480
-0,55843531;1,02731300
-0,55833131;1,02731300
-0,55822731;1,02731300
-0,55812331;1,02731300
-0,55801931;1,02731300
-0,55791531;0,98071480
-0,55781131;1,02731300
-0,55770731;0,98071480
-0,55760331;1,02731300
-0,55749931;1,02731300
-0,55739531;1,02731300
-0,55729131;0,98071480
-0,55718732;1,02731300
-0,55708332;1,02731300
-0,55697932;1,02731300
-0,55687532;0,98071480
-0,55677132;1,02731300
-0,55666732;1,02731300
-0,55656332;1,02731300
-0,55645932;1,02731300
-0,55635532;1,02731300
-0,55625132;1,02731300
-0,55614732;0,98071480
-0,55604332;0,98071480
-0,55593932;1,02731300
-0,55583532;0,98071480
-0,55573132;1,02731300
-0,55562732;0,98071480
-0,55552332;1,02731300
-0,55541932;1,02731300
-0,55531532;1,02731300
-0,55521132;0,98071480
-0,55510732;1,02731300
-0,55500332;0,98071480
-0,55489932;1,02731300
-0,55479532;1,02731300
-0,55469132;1,02731300
-0,55458732;0,98071480
-0,55448332;1,02731300
-0,55437932;1,02731300
-0,55427532;1,02731300
-0,55417132;0,98071480
-0,55406732;0,98071480
-0,55396332;0,98071480
-0,55385932;1,02731300
-0,55375532;0,98071480
-0,55365132;0,98071480
-0,55354732;0,98071480
-0,55344332;1,02731300
-0,55333932;0,98071480
-0,55323532;1,02731300
-0,55313132;0,98071480
-0,55302732;1,02731300
-0,55292332;1,02731300
-0,55281932;1,02731300
-0,55271532;0,98071480
-0,55261132;1,02731300
-0,55250732;1,02731300
-0,55240332;1,02731300
-0,55229932;0,98071480
-0,55219532;1,02731300
-0,55209132;0,98071480
-0,55198732;0,98071480
-0,55188332;1,02731300
-0,55177932;1,02731300
-0,55167532;1,02731300
-0,55157132;1,02731300
-0,55146732;0,98071480
-0,55136332;1,02731300
-0,55125932;0,98071480
-0,55115532;1,02731300
-0,55105132;1,02731300
-0,55094732;1,02731300
-0,55084332;1,02731300
-0,55073932;1,02731300
-0,55063532;1,02731300
-0,55053132;0,98071480
-0,55042732;0,98071480
-0,55032332;1,02731300
-0,55021932;0,98071480
-0,55011532;1,02731300
-0,55001132;0,98071480
-0,54990732;1,02731300
-0,54980332;1,02731300
-0,54969932;1,02731300
-0,54959532;0,98071480
-0,54949132;1,02731300
-0,54938732;0,98071480
-0,54928332;1,02731300
-0,54917932;0,98071480
-0,54907532;1,02731300
-0,54897132;1,02731300
-0,54886732;1,02731300
-0,54876332;0,98071480
-0,54865932;1,02731300
-0,54855532;0,98071480
-0,54845132;1,02731300
-0,54834732;1,02731300
-0,54824332;1,02731300
-0,54813932;1,02731300
-0,54803532;0,98071480
-0,54793132;1,02731300
-0,54782732;1,02731300
-0,54772332;0,98071480
-0,54761932;0,98071480
-0,54751532;0,98071480
-0,54741132;1,02731300
-0,54730732;1,02731300
-0,54720332;1,02731300
-0,54709932;0,98071480
-0,54699532;1,02731300
-0,54689132;1,02731300
-0,54678732;1,02731300
-0,54668332;1,02731300
-0,54657932;1,02731300
-0,54647532;1,02731300
-0,54637132;1,02731300
-0,54626732;0,98071480
-0,54616332;1,02731300
-0,54605932;0,98071480
-0,54595532;1,02731300
-0,54585132;1,02731300
-0,54574732;1,02731300
-0,54564332;0,98071480
-0,54553932;1,02731300
-0,54543532;1,02731300
-0,54533132;1,02731300
-0,54522732;0,98071480
-0,54512332;0,98071480
-0,54501932;1,02731300
-0,54491532;0,98071480
-0,54481132;0,98071480
-0,54470732;1,02731300
-0,54460332;0,98071480
-0,54449932;1,02731300
-0,54439532;0,93396280
-0,54429132;1,02731300
-0,54418732;1,02731300
-0,54408332;1,02731300
-0,54397932;0,98071480
-0,54387532;1,02731300
-0,54377132;1,02731300
-0,54366732;1,02731300
-0,54356332;1,02731300
-0,54345932;1,02731300
-0,54335532;1,02731300
-0,54325132;1,02731300
-0,54314732;0,98071480
-0,54304332;1,02731300
-0,54293932;0,98071480
-0,54283532;1,02731300
-0,54273132;1,02731300
-0,54262732;1,02731300
-0,54252332;0,98071480
-0,54241932;1,02731300
-0,54231532;1,02731300
-0,54221132;1,02731300
-0,54210732;1,02731300
-0,54200332;0,98071480
-0,54189932;0,98071480
-0,54179532;1,02731300
-0,54169132;0,98071480
-0,54158732;1,02731300
-0,54148332;1,02731300
-0,54137932;0,98071480
-0,54127532;0,98071480
-0,54117132;1,02731300
-0,54106732;0,98071480
-0,54096332;1,02731300
-0,54085932;0,98071480
-0,54075532;1,02731300
-0,54065132;0,98071480
-0,54054732;1,02731300
-0,54044332;1,02731300
-0,54033932;1,02731300
-0,54023532;0,98071480
-0,54013132;0,98071480
-0,54002732;1,02731300
-0,53992332;1,02731300
-0,53981932;0,98071480
-0,53971532;1,02731300
-0,53961132;0,98071480
-0,53950732;1,02731300
-0,53940332;1,02731300
-0,53929932;1,02731300
-0,53919532;1,02731300
-0,53909132;1,02731300
-0,53898732;0,98071480
-0,53888332;1,02731300
-0,53877932;0,98071480
-0,53867532;0,98071480
-0,53857132;1,02731300
-0,53846732;1,02731300
-0,53836332;1,02731300
-0,53825932;1,02731300
-0,53815532;1,02731300
-0,53805132;0,98071480
-0,53794732;0,98071480
-0,53784332;1,02731300
-0,53773932;0,98071480
-0,53763532;1,02731300
-0,53753132;1,02731300
-0,53742732;0,98071480
-0,53732332;0,98071480
-0,53721932;1,02731300
-0,53711532;0,98071480
-0,53701132;0,98071480
-0,53690732;0,98071480
-0,53680332;1,02731300
-0,53669932;0,98071480
-0,53659532;1,02731300
-0,53649132;0,98071480
-0,53638732;1,02731300
-0,53628332;1,02731300
-0,53617932;1,02731300
-0,53607532;0,98071480
-0,53597132;1,02731300
-0,53586732;0,98071480
-0,53576332;1,02731300
-0,53565932;1,02731300
-0,53555532;1,02731300
-0,53545132;1,02731300
-0,53534732;1,02731300
-0,53524332;1,02731300
-0,53513932;1,02731300
-0,53503532;1,02731300
-0,53493132;1,02731300
-0,53482732;0,98071480
-0,53472332;1,02731300
-0,53461932;1,02731300
-0,53451532;1,02731300
-0,53441132;0,98071480
-0,53430732;1,02731300
-0,53420332;0,98071480
-0,53409932;1,02731300
-0,53399532;0,98071480
-0,53389132;1,02731300
-0,53378732;0,98071480
-0,53368332;0,98071480
-0,53357932;1,02731300
-0,53347532;1,02731300
-0,53337132;1,02731300
-0,53326732;0,98071480
-0,53316332;1,02731300
-0,53305932;1,02731300
-0,53295532;0,98071480
-0,53285132;0,98071480
-0,53274732;0,98071480
-0,53264332;0,98071480
-0,53253932;0,98071480
-0,53243532;0,98071480
-0,53233132;0,98071480
-0,53222732;0,98071480
-0,53212332;0,98071480
-0,53201932;1,02731300
-0,53191532;0,98071480
-0,53181132;1,02731300
-0,53170732;1,02731300
-0,53160332;1,02731300
-0,53149932;1,02731300
-0,53139532;1,02731300
-0,53129132;0,98071480
-0,53118732;1,02731300
-0,53108332;1,02731300
-0,53097932;1,02731300
-0,53087532;0,98071480
-0,53077132;1,02731300
-0,53066732;1,02731300
-0,53056332;1,02731300
-0,53045932;0,98071480
-0,53035532;1,02731300
-0,53025132;0,98071480
-0,53014732;1,02731300
-0,53004332;1,02731300
-0,52993932;0,98071480
-0,52983532;1,02731300
-0,52973132;1,02731300
-0,52962732;0,98071480
-0,52952332;1,07406500
-0,52941932;0,98071480
-0,52931532;0,98071480
-0,52921132;0,98071480
-0,52910732;1,02731300
-0,52900332;0,98071480
-0,52889932;1,02731300
-0,52879532;0,98071480
-0,52869132;1,02731300
-0,52858732;0,98071480
-0,52848332;1,02731300
-0,52837932;0,98071480
-0,52827532;1,02731300
-0,52817132;0,98071480
-0,52806732;1,02731300
-0,52796332;0,98071480
-0,52785932;1,02731300
-0,52775532;0,98071480
-0,52765132;1,02731300
-0,52754732;0,98071480
-0,52744332;1,02731300
-0,52733932;1,02731300
-0,52723532;0,98071480
-0,52713132;0,98071480
-0,52702732;1,02731300
-0,52692332;0,98071480
-0,52681932;1,02731300
-0,52671532;0,98071480
-0,52661132;1,02731300
-0,52650732;0,98071480
-0,52640332;1,02731300
-0,52629932;1,02731300
-0,52619532;1,02731300
-0,52609132;1,02731300
-0,52598732;1,02731300
-0,52588332;1,02731300
-0,52577932;1,02731300
-0,52567532;0,98071480
-0,52557132;1,02731300
-0,52546732;1,02731300
-0,52536332;1,02731300
-0,52525932;0,98071480
-0,52515532;1,02731300
-0,52505132;0,98071480
-0,52494732;1,02731300
-0,52484332;0,98071480
-0,52473932;1,02731300
-0,52463532;1,02731300
-0,52453132;0,98071480
-0,52442732;1,02731300
-0,52432332;1,02731300
-0,52421932;1,02731300
-0,52411532;1,02731300
-0,52401132;0,98071480
-0,52390732;1,02731300
-0,52380332;0,98071480
-0,52369932;1,02731300
-0,52359532;0,98071480
-0,52349132;1,02731300
-0,52338732;1,02731300
-0,52328332;1,02731300
-0,52317932;1,02731300
-0,52307532;0,98071480
-0,52297132;1,02731300
-0,52286732;1,02731300
-0,52276332;0,98071480
-0,52265932;1,02731300
-0,52255532;0,98071480
-0,52245132;1,02731300
-0,52234732;0,98071480
-0,52224332;1,02731300
-0,52213932;0,98071480
-0,52203532;1,02731300
-0,52193132;1,02731300
-0,52182732;1,02731300
-0,52172332;0,98071480
-0,52161932;1,02731300
-0,52151532;1,02731300
-0,52141132;1,02731300
-0,52130732;1,02731300
-0,52120332;1,02731300
-0,52109932;1,02731300
-0,52099532;1,02731300
-0,52089132;1,02731300
-0,52078732;1,02731300
-0,52068332;1,02731300
-0,52057932;1,02731300
-0,52047532;1,02731300
-0,52037132;1,02731300
-0,52026732;1,02731300
-0,52016332;1,02731300
-0,52005932;0,98071480
-0,51995532;0,98071480
-0,51985132;1,02731300
-0,51974732;1,02731300
-0,51964332;0,98071480
-0,51953932;1,02731300
-0,51943532;0,98071480
-0,51933132;1,02731300
-0,51922732;1,02731300
-0,51912332;1,02731300
-0,51901932;0,98071480
-0,51891532;1,02731300
-0,51881132;1,02731300
-0,51870732;1,07406500
-0,51860332;0,98071480
-0,51849932;0,98071480
-0,51839532;1,02731300
-0,51829132;1,02731300
-0,51818732;0,98071480
-0,51808332;1,02731300
-0,51797932;0,98071480
-0,51787532;1,02731300
-0,51777132;1,02731300
-0,51766732;1,02731300
-0,51756332;1,02731300
-0,51745932;1,02731300
-0,51735532;0,98071480
-0,51725132;1,02731300
-0,51714732;0,98071480
-0,51704332;1,02731300
-0,51693932;1,02731300
-0,51683532;1,02731300
-0,51673132;1,02731300
-0,51662732;1,02731300
-0,51652332;0,98071480
-0,51641932;1,02731300
-0,51631532;0,98071480
-0,51621132;1,07406500
-0,51610732;0,98071480
-0,51600332;0,98071480
-0,51589932;0,98071480
-0,51579532;1,02731300
-0,51569132;1,02731300
-0,51558732;1,02731300
-0,51548332;1,02731300
-0,51537932;0,98071480
-0,51527532;1,02731300
-0,51517132;1,02731300
-0,51506732;1,02731300
-0,51496332;0,98071480
-0,51485932;1,02731300
-0,51475532;1,02731300
-0,51465132;1,02731300
-0,51454732;1,02731300
-0,51444332;1,02731300
-0,51433932;0,98071480
-0,51423532;1,02731300
-0,51413132;1,02731300
-0,51402732;0,98071480
-0,51392332;1,02731300
-0,51381932;1,02731300
-0,51371532;1,02731300
-0,51361132;1,02731300
-0,51350732;1,02731300
-0,51340332;0,98071480
-0,51329932;1,02731300
-0,51319532;0,98071480
-0,51309132;1,02731300
-0,51298732;1,02731300
-0,51288332;1,02731300
-0,51277932;1,02731300
-0,51267532;1,02731300
-0,51257132;1,02731300
-0,51246732;1,02731300
-0,51236332;1,02731300
-0,51225932;0,98071480
-0,51215532;0,98071480
-0,51205132;0,98071480
-0,51194732;1,02731300
-0,51184332;1,02731300
-0,51173932;1,02731300
-0,51163532;1,02731300
-0,51153132;0,98071480
-0,51142732;0,98071480
-0,51132332;0,98071480
-0,51121932;1,02731300
-0,51111532;0,98071480
-0,51101132;0,98071480
-0,51090732;1,02731300
-0,51080332;1,02731300
-0,51069932;1,02731300
-0,51059532;1,02731300
-0,51049132;0,98071480
-0,51038732;0,98071480
-0,51028332;1,02731300
-0,51017932;1,02731300
-0,51007532;1,02731300
-0,50997132;1,02731300
-0,50986732;0,98071480
-0,50976332;1,02731300
-0,50965932;1,02731300
-0,50955532;1,02731300
-0,50945132;0,98071480
-0,50934732;1,02731300
-0,50924332;1,02731300
-0,50913932;1,02731300
-0,50903532;0,98071480
-0,50893132;1,02731300
-0,50882732;1,02731300
-0,50872332;1,02731300
-0,50861932;0,98071480
-0,50851532;1,02731300
-0,50841132;1,02731300
-0,50830732;1,02731300
-0,50820332;0,98071480
-0,50809932;1,02731300
-0,50799532;0,98071480
-0,50789132;0,98071480
-0,50778732;0,98071480
-0,50768332;0,98071480
-0,50757932;1,02731300
-0,50747532;1,02731300
-0,50737132;0,98071480
-0,50726732;1,02731300
-0,50716332;1,02731300
-0,50705932;0,98071480
-0,50695532;0,98071480
-0,50685132;1,02731300
-0,50674732;0,98071480
-0,50664332;1,02731300
-0,50653932;0,98071480
-0,50643532;1,02731300
-0,50633132;1,02731300
-0,50622732;1,02731300
-0,50612332;0,98071480
-0,50601932;1,02731300
-0,50591532;0,98071480
-0,50581132;1,02731300
-0,50570732;1,02731300
-0,50560332;1,02731300
-0,50549932;1,02731300
-0,50539532;1,02731300
-0,50529132;0,98071480
-0,50518732;1,02731300
-0,50508332;1,02731300
-0,50497932;1,02731300
-0,50487532;1,02731300
-0,50477132;1,02731300
-0,50466732;0,98071480
-0,50456332;0,98071480
-0,50445932;0,98071480
-0,50435532;0,98071480
-0,50425132;1,02731300
-0,50414732;1,02731300
-0,50404332;1,02731300
-0,50393932;1,02731300
-0,50383532;1,02731300
-0,50373132;1,02731300
-0,50362732;0,98071480
-0,50352332;0,98071480
-0,50341932;1,02731300
-0,50331532;1,02731300
-0,50321132;0,98071480
-0,50310732;1,02731300
-0,50300332;1,02731300
-0,50289932;1,02731300
-0,50279532;0,98071480
-0,50269132;1,02731300
-0,50258732;0,98071480
-0,50248332;1,02731300
-0,50237932;1,02731300
-0,50227532;0,98071480
-0,50217132;1,02731300
-0,50206732;0,98071480
-0,50196332;0,98071480
-0,50185932;1,02731300
-0,50175532;1,02731300
-0,50165132;1,02731300
-0,50154732;1,02731300
-0,50144332;1,02731300
-0,50133932;0,98071480
-0,50123532;1,07406500
-0,50113132;1,02731300
-0,50102732;1,02731300
-0,50092332;1,02731300
-0,50081932;1,02731300
-0,50071532;1,02731300
-0,50061132;1,02731300
-0,50050732;0,98071480
-0,50040332;1,02731300
-0,50029932;1,02731300
-0,50019532;1,02731300
-0,50009132;1,02731300
-0,49998732;1,02731300
-0,49988332;0,98071480
-0,49977932;1,02731300
-0,49967532;1,02731300
-0,49957132;1,02731300
-0,49946732;0,98071480
-0,49936332;1,02731300
-0,49925932;0,98071480
-0,49915532;1,02731300
-0,49905132;0,98071480
-0,49894732;1,02731300
-0,49884332;0,98071480
-0,49873932;1,02731300
-0,49863532;0,98071480
-0,49853132;1,02731300
-0,49842732;0,98071480
-0,49832332;1,02731300
-0,49821932;0,98071480
-0,49811532;1,02731300
-0,49801132;1,02731300
-0,49790732;1,02731300
-0,49780332;0,98071480
-0,49769932;0,98071480
-0,49759532;0,98071480
-0,49749132;1,02731300
-0,49738732;0,98071480
-0,49728332;1,02731300
-0,49717932;0,98071480
-0,49707532;1,02731300
-0,49697132;0,98071480
-0,49686732;0,98071480
-0,49676332;1,02731300
-0,49665932;0,98071480
-0,49655532;0,98071480
-0,49645132;1,02731300
-0,49634732;0,98071480
-0,49624332;1,02731300
-0,49613932;0,98071480
-0,49603532;1,02731300
-0,49593132;1,02731300
-0,49582732;1,02731300
-0,49572332;0,98071480
-0,49561932;1,02731300
-0,49551532;0,98071480
-0,49541132;1,02731300
-0,49530732;1,02731300
-0,49520332;1,02731300
-0,49509932;0,98071480
-0,49499532;1,02731300
-0,49489132;0,98071480
-0,49478732;1,02731300
-0,49468332;0,98071480
-0,49457932;1,02731300
-0,49447532;1,02731300
-0,49437132;1,02731300
-0,49426732;1,02731300
-0,49416332;1,02731300
-0,49405932;1,02731300
-0,49395532;1,02731300
-0,49385132;0,98071480
-0,49374732;1,02731300
-0,49364332;0,98071480
-0,49353932;1,02731300
-0,49343532;0,98071480
-0,49333132;1,02731300
-0,49322732;1,02731300
-0,49312332;1,02731300
-0,49301932;1,02731300
-0,49291532;1,02731300
-0,49281132;0,98071480
-0,49270732;1,02731300
-0,49260332;0,98071480
-0,49249932;0,93396280
-0,49239532;0,98071480
-0,49229132;1,02731300
-0,49218732;0,98071480
-0,49208332;1,02731300
-0,49197932;1,02731300
-0,49187532;1,02731300
-0,49177132;0,98071480
-0,49166732;0,98071480
-0,49156332;0,98071480
-0,49145932;1,02731300
-0,49135532;0,98071480
-0,49125132;1,02731300
-0,49114732;0,98071480
-0,49104332;1,02731300
-0,49093932;0,98071480
-0,49083532;0,98071480
-0,49073132;0,98071480
-0,49062732;1,02731300
-0,49052332;1,02731300
-0,49041932;1,02731300
-0,49031532;0,98071480
-0,49021132;1,02731300
-0,49010732;0,98071480
-0,49000332;1,02731300
-0,48989932;0,98071480
-0,48979532;1,02731300
-0,48969132;0,98071480
-0,48958732;1,02731300
-0,48948332;0,98071480
-0,48937932;1,02731300
-0,48927532;0,98071480
-0,48917132;0,98071480
-0,48906732;1,02731300
-0,48896332;1,02731300
-0,48885932;0,98071480
-0,48875532;1,02731300
-0,48865132;0,98071480
-0,48854732;1,02731300
-0,48844332;0,98071480
-0,48833932;1,02731300
-0,48823532;0,98071480
-0,48813132;1,02731300
-0,48802732;0,98071480
-0,48792332;1,02731300
-0,48781932;1,02731300
-0,48771532;1,02731300
-0,48761132;1,02731300
-0,48750732;1,02731300
-0,48740332;0,98071480
-0,48729932;1,02731300
-0,48719532;1,02731300
-0,48709132;1,02731300
-0,48698732;0,98071480
-0,48688332;1,02731300
-0,48677932;0,98071480
-0,48667532;1,02731300
-0,48657132;1,02731300
-0,48646732;1,02731300
-0,48636332;0,98071480
-0,48625932;1,02731300
-0,48615532;1,02731300
-0,48605132;1,02731300
-0,48594732;1,02731300
-0,48584332;1,02731300
-0,48573932;1,02731300
-0,48563532;0,98071480
-0,48553132;1,02731300
-0,48542732;1,02731300
-0,48532332;1,02731300
-0,48521932;1,02731300
-0,48511532;1,02731300
-0,48501132;1,02731300
-0,48490732;0,98071480
-0,48480332;1,02731300
-0,48469932;0,98071480
-0,48459532;1,02731300
-0,48449132;0,98071480
-0,48438732;1,02731300
-0,48428332;0,98071480
-0,48417932;1,02731300
-0,48407532;0,98071480
-0,48397132;1,02731300
-0,48386732;1,02731300
-0,48376332;1,02731300
-0,48365932;1,02731300
-0,48355532;1,07406500
-0,48345132;0,98071480
-0,48334732;1,02731300
-0,48324332;0,98071480
-0,48313932;1,02731300
-0,48303532;1,02731300
-0,48293132;1,02731300
-0,48282732;1,02731300
-0,48272332;1,02731300
-0,48261932;0,98071480
-0,48251532;1,02731300
-0,48241132;1,02731300
-0,48230732;1,02731300
-0,48220332;0,98071480
-0,48209932;1,02731300
-0,48199532;0,98071480
-0,48189132;0,98071480
-0,48178732;1,02731300
-0,48168332;1,02731300
-0,48157932;0,98071480
-0,48147532;1,02731300
-0,48137132;1,02731300
-0,48126732;1,02731300
-0,48116332;0,98071480
-0,48105932;1,02731300
-0,48095532;1,02731300
-0,48085132;1,02731300
-0,48074732;0,98071480
-0,48064332;0,98071480
-0,48053932;1,02731300
-0,48043532;1,02731300
-0,48033132;0,98071480
-0,48022732;0,98071480
-0,48012332;0,98071480
-0,48001932;0,98071480
-0,47991532;1,02731300
-0,47981132;1,02731300
-0,47970732;0,98071480
-0,47960332;1,02731300
-0,47949932;0,98071480
-0,47939532;1,02731300
-0,47929132;0,98071480
-0,47918732;0,98071480
-0,47908332;0,98071480
-0,47897932;0,98071480
-0,47887532;1,02731300
-0,47877132;0,98071480
-0,47866732;1,02731300
-0,47856332;0,98071480
-0,47845932;1,02731300
-0,47835532;1,02731300
-0,47825132;1,02731300
-0,47814732;1,02731300
-0,47804332;1,02731300
-0,47793932;0,98071480
-0,47783532;1,02731300
-0,47773132;1,02731300
-0,47762732;1,02731300
-0,47752332;1,02731300
-0,47741932;0,98071480
-0,47731532;1,02731300
-0,47721132;0,98071480
-0,47710732;1,02731300
-0,47700332;0,98071480
-0,47689932;1,07406500
-0,47679532;1,02731300
-0,47669132;0,98071480
-0,47658732;0,98071480
-0,47648332;1,02731300
-0,47637932;1,02731300
-0,47627532;0,98071480
-0,47617132;0,98071480
-0,47606732;0,98071480
-0,47596332;0,98071480
-0,47585932;1,02731300
-0,47575532;1,02731300
-0,47565132;1,02731300
-0,47554732;1,02731300
-0,47544332;1,02731300
-0,47533932;0,98071480
-0,47523532;1,02731300
-0,47513132;0,98071480
-0,47502732;1,02731300
-0,47492332;0,98071480
-0,47481932;0,98071480
-0,47471532;1,02731300
-0,47461132;0,98071480
-0,47450732;1,02731300
-0,47440332;1,02731300
-0,47429932;1,02731300
-0,47419532;1,02731300
-0,47409132;0,98071480
-0,47398732;0,98071480
-0,47388332;1,02731300
-0,47377932;1,02731300
-0,47367532;0,98071480
-0,47357132;1,02731300
-0,47346732;0,98071480
-0,47336332;0,98071480
-0,47325932;0,98071480
-0,47315532;0,98071480
-0,47305132;0,98071480
-0,47294732;0,98071480
-0,47284332;0,98071480
-0,47273932;1,02731300
-0,47263532;1,02731300
-0,47253132;1,02731300
-0,47242732;0,98071480
-0,47232332;0,98071480
-0,47221932;0,98071480
-0,47211532;1,07406500
-0,47201132;0,98071480
-0,47190732;1,02731300
-0,47180332;1,02731300
-0,47169932;1,02731300
-0,47159532;1,02731300
-0,47149132;1,02731300
-0,47138732;1,02731300
-0,47128332;0,98071480
-0,47117932;0,98071480
-0,47107532;1,02731300
-0,47097132;1,02731300
-0,47086732;0,98071480
-0,47076332;0,98071480
-0,47065932;1,02731300
-0,47055532;0,98071480
-0,47045132;1,02731300
-0,47034732;1,02731300
-0,47024332;1,02731300
-0,47013932;1,02731300
-0,47003532;1,02731300
-0,46993132;0,98071480
-0,46982732;1,02731300
-0,46972332;0,98071480
-0,46961932;1,02731300
-0,46951532;0,98071480
-0,46941132;1,02731300
-0,46930732;1,02731300
-0,46920332;1,02731300
-0,46909932;1,02731300
-0,46899532;1,02731300
-0,46889132;0,98071480
-0,46878732;1,02731300
-0,46868332;1,02731300
-0,46857932;1,02731300
-0,46847532;0,98071480
-0,46837132;0,98071480
-0,46826732;0,98071480
-0,46816332;1,02731300
-0,46805932;0,98071480
-0,46795532;1,02731300
-0,46785132;1,02731300
-0,46774732;1,02731300
-0,46764332;1,02731300
-0,46753932;1,02731300
-0,46743532;0,98071480
-0,46733132;1,02731300
-0,46722732;1,02731300
-0,46712332;1,02731300
-0,46701932;0,98071480
-0,46691532;1,02731300
-0,46681132;0,98071480
-0,46670732;1,02731300
-0,46660332;0,98071480
-0,46649932;1,02731300
-0,46639532;0,98071480
-0,46629132;0,98071480
-0,46618732;1,02731300
-0,46608332;1,02731300
-0,46597932;1,02731300
-0,46587532;1,02731300
-0,46577132;1,02731300
-0,46566732;1,02731300
-0,46556332;1,07406500
-0,46545932;1,02731300
-0,46535532;0,98071480
-0,46525132;1,02731300
-0,46514732;1,02731300
-0,46504332;1,02731300
-0,46493932;1,02731300
-0,46483532;0,98071480
-0,46473132;0,98071480
-0,46462732;1,02731300
-0,46452332;0,98071480
-0,46441932;1,02731300
-0,46431532;1,02731300
-0,46421132;1,02731300
-0,46410732;1,02731300
-0,46400332;1,02731300
-0,46389932;1,02731300
-0,46379532;1,02731300
-0,46369132;0,98071480
-0,46358732;1,02731300
-0,46348332;1,02731300
-0,46337932;1,02731300
-0,46327532;1,02731300
-0,46317132;1,02731300
-0,46306732;0,98071480
-0,46296332;1,02731300
-0,46285932;0,98071480
-0,46275532;1,02731300
-0,46265132;0,98071480
-0,46254732;0,98071480
-0,46244332;1,02731300
-0,46233932;1,02731300
-0,46223532;0,98071480
-0,46213132;1,02731300
-0,46202732;0,98071480
-0,46192332;0,98071480
-0,46181932;0,98071480
-0,46171532;1,02731300
-0,46161132;1,02731300
-0,46150732;1,07406500
-0,46140332;0,98071480
-0,46129932;1,02731300
-0,46119532;0,98071480
-0,46109132;1,02731300
-0,46098732;0,93396280
-0,46088332;1,02731300
-0,46077932;1,02731300
-0,46067532;0,98071480
-0,46057132;0,98071480
-0,46046732;1,02731300
-0,46036332;1,02731300
-0,46025932;1,02731300
-0,46015532;0,98071480
-0,46005132;1,02731300
-0,45994732;1,02731300
-0,45984332;1,02731300
-0,45973932;0,98071480
-0,45963532;1,02731300
-0,45953132;1,02731300
-0,45942732;1,02731300
-0,45932332;0,98071480
-0,45921932;1,02731300
-0,45911532;0,98071480
-0,45901132;1,02731300
-0,45890732;0,98071480
-0,45880332;1,02731300
-0,45869932;1,02731300
-0,45859532;1,02731300
-0,45849132;0,98071480
-0,45838732;1,02731300
-0,45828332;0,98071480
-0,45817932;1,02731300
-0,45807532;0,98071480
